Kod Waluty,Kurs,Data Archiwizacji
USD,1.0093391443484936,2025-01-20 05:59:45
AED,3.833595346634952,2025-01-20 05:59:45
AFN,73.52994969166254,2025-01-20 05:59:45
ALL,95.44205174142884,2025-01-20 05:59:45
AMD,400.1886100475981,2025-01-20 05:59:45
ANG,1.7703889356228144,2025-01-20 05:59:45
AOA,918.499827920704,2025-01-20 05:59:45
ARS,1044.4747083753796,2025-01-20 05:59:45
AUD,1.572230136597802,2025-01-20 05:59:45
AWG,1.9548761773518244,2025-01-20 05:59:45
AZN,1.7675275009754228,2025-01-20 05:59:45
BAM,1.8073546091654509,2025-01-20 05:59:45
BBD,2.035283107811862,2025-01-20 05:59:45
BDT,121.4253571224166,2025-01-20 05:59:45
BGN,1.9009117072571575,2025-01-20 05:59:45
BHD,0.2937727125190599,2025-01-20 05:59:45
BIF,2957.146244509033,2025-01-20 05:59:45
BMD,0.8125766284403021,2025-01-20 05:59:45
BND,1.2457038831695564,2025-01-20 05:59:45
BOB,6.944500584256673,2025-01-20 05:59:45
BRL,5.920133661588251,2025-01-20 05:59:45
BSD,1.1322864469226779,2025-01-20 05:59:45
BTN,86.66746808588236,2025-01-20 05:59:45
BWP,14.000645751574066,2025-01-20 05:59:45
BYN,3.4542750520427306,2025-01-20 05:59:45
BZD,1.8777097770363218,2025-01-20 05:59:45
CAD,1.2709031225581178,2025-01-20 05:59:45
CDF,2854.5717312477313,2025-01-20 05:59:45
CHF,0.9023598170987361,2025-01-20 05:59:45
CLP,1011.471194477712,2025-01-20 05:59:45
CNY,7.482235635963676,2025-01-20 05:59:45
COP,4342.4901480300005,2025-01-20 05:59:45
CRC,502.7104035947029,2025-01-20 05:59:45
CUP,23.84129473595693,2025-01-20 05:59:45
CVE,107.1900437224742,2025-01-20 05:59:45
CZK,24.748769321909382,2025-01-20 05:59:45
DJF,177.7253971331632,2025-01-20 05:59:45
DKK,7.155267606408769,2025-01-20 05:59:45
DOP,61.42050612244627,2025-01-20 05:59:45
DZD,136.0481753798463,2025-01-20 05:59:45
EGP,50.405060068275326,2025-01-20 05:59:45
ERN,14.825200573767885,2025-01-20 05:59:45
ETB,127.40802934869386,2025-01-20 05:59:45
EUR,0.99248633596819,2025-01-20 05:59:45
FJD,2.499992092314953,2025-01-20 05:59:45
FKP,0.8135787285574284,2025-01-20 05:59:45
FOK,7.373690379374674,2025-01-20 05:59:45
GBP,0.7335024261931554,2025-01-20 05:59:45
GEL,2.8117428967595477,2025-01-20 05:59:45
GGP,0.8680579177467116,2025-01-20 05:59:45
GHS,14.856583087382324,2025-01-20 05:59:45
GIP,0.9460255427558032,2025-01-20 05:59:45
GMD,72.55133361773298,2025-01-20 05:59:45
GNF,8589.035071793582,2025-01-20 05:59:45
GTQ,7.593223432589844,2025-01-20 05:59:45
GYD,209.20128813939903,2025-01-20 05:59:45
HKD,7.980335229818727,2025-01-20 05:59:45
HNL,25.24764784154419,2025-01-20 05:59:45
HRK,7.177737054666287,2025-01-20 05:59:45
HTG,130.3935656233816,2025-01-20 05:59:45
HUF,401.4622078373197,2025-01-20 05:59:45
IDR,16390.355904971595,2025-01-20 05:59:45
ILS,3.449595749972952,2025-01-20 05:59:45
IMP,0.644886582927572,2025-01-20 05:59:45
INR,86.88683241840556,2025-01-20 05:59:45
IQD,1308.2192474178541,2025-01-20 05:59:45
IRR,41969.58406371021,2025-01-20 05:59:45
ISK,141.2395258563083,2025-01-20 05:59:45
JEP,0.6442815780379331,2025-01-20 05:59:45
JMD,157.16927783626275,2025-01-20 05:59:45
JOD,0.6939528867330891,2025-01-20 05:59:45
JPY,156.05412701626452,2025-01-20 05:59:45
KES,129.46201646534126,2025-01-20 05:59:45
KGS,87.31540978970276,2025-01-20 05:59:45
KHR,4059.417196165103,2025-01-20 05:59:45
KID,1.6090980793138014,2025-01-20 05:59:45
KMF,478.6006052873124,2025-01-20 05:59:45
KRW,1457.8818764929013,2025-01-20 05:59:45
KWD,0.3799069440295457,2025-01-20 05:59:45
KYD,0.8565936771548315,2025-01-20 05:59:45
KZT,530.506484744042,2025-01-20 05:59:45
LAK,21935.420500046912,2025-01-20 05:59:45
LBP,89499.88981814097,2025-01-20 05:59:45
LKR,296.0373296763612,2025-01-20 05:59:45
LRD,189.60141399872185,2025-01-20 05:59:45
LSL,18.85185824243939,2025-01-20 05:59:45
LYD,5.097040521824343,2025-01-20 05:59:45
MAD,9.970684695993294,2025-01-20 05:59:45
MDL,18.73976942958914,2025-01-20 05:59:45
MGA,4681.209571844772,2025-01-20 05:59:45
MKD,59.85395338881641,2025-01-20 05:59:45
MMK,2099.1070035539674,2025-01-20 05:59:45
MNT,3466.587987353854,2025-01-20 05:59:45
MOP,8.123810693762975,2025-01-20 05:59:45
MRU,39.72510126327687,2025-01-20 05:59:45
MUR,46.80325099844804,2025-01-20 05:59:45
MVR,15.292667339763653,2025-01-20 05:59:45
MWK,1736.65710030167,2025-01-20 05:59:45
MXN,20.727841810577324,2025-01-20 05:59:45
MYR,4.541672484412333,2025-01-20 05:59:45
MZN,63.791918594629685,2025-01-20 05:59:45
NAD,18.909874245678505,2025-01-20 05:59:45
NGN,1550.920882160409,2025-01-20 05:59:45
NIO,36.63532318314981,2025-01-20 05:59:45
NOK,11.581817286870834,2025-01-20 05:59:45
NPR,138.78237494997407,2025-01-20 05:59:45
