Kod Waluty,Kurs,Data Archiwizacji
USD,0.9838343808139587,2025-01-20 08:31:13
AED,3.768149613243999,2025-01-20 08:31:13
AFN,73.50964965217842,2025-01-20 08:31:13
ALL,95.35576473626412,2025-01-20 08:31:13
AMD,400.0675071306226,2025-01-20 08:31:13
ANG,1.7126795931131018,2025-01-20 08:31:13
AOA,918.3453478334774,2025-01-20 08:31:13
ARS,1044.5437079379035,2025-01-20 08:31:13
AUD,1.7218702277189382,2025-01-20 08:31:13
AWG,1.6722431009111915,2025-01-20 08:31:13
AZN,1.537061972121107,2025-01-20 08:31:13
BAM,1.827345591533484,2025-01-20 08:31:13
BBD,2.188529245070642,2025-01-20 08:31:13
BDT,121.53803773119674,2025-01-20 08:31:13
BGN,1.7739943392412572,2025-01-20 08:31:13
BHD,0.4955994591977494,2025-01-20 08:31:13
BIF,2957.342128183922,2025-01-20 08:31:13
BMD,1.0313594291405983,2025-01-20 08:31:13
BND,1.2748296126393603,2025-01-20 08:31:13
BOB,6.999925478327754,2025-01-20 08:31:13
BRL,5.981104096722803,2025-01-20 08:31:13
BSD,1.1707765600693119,2025-01-20 08:31:13
BTN,86.55578149040802,2025-01-20 08:31:13
BWP,14.078373750689,2025-01-20 08:31:13
BYN,3.3053963499431376,2025-01-20 08:31:13
BZD,1.9158428686380302,2025-01-20 08:31:13
CAD,1.624716517934561,2025-01-20 08:31:13
CDF,2854.5739323420466,2025-01-20 08:31:13
CHF,1.0318820795305854,2025-01-20 08:31:13
CLP,1011.2316846731225,2025-01-20 08:31:13
CNY,7.317387147916679,2025-01-20 08:31:13
COP,4342.6412503876,2025-01-20 08:31:13
CRC,502.6821909926032,2025-01-20 08:31:13
CUP,23.88456613905224,2025-01-20 08:31:13
CVE,107.22317932754014,2025-01-20 08:31:13
CZK,24.573900076797024,2025-01-20 08:31:13
DJF,177.69350647076936,2025-01-20 08:31:13
DKK,7.163095891098749,2025-01-20 08:31:13
DOP,61.309791348459825,2025-01-20 08:31:13
DZD,135.92752280653247,2025-01-20 08:31:13
EGP,50.506621285985474,2025-01-20 08:31:13
ERN,15.196481219451472,2025-01-20 08:31:13
ETB,127.14880492584463,2025-01-20 08:31:13
EUR,1.1235073634031483,2025-01-20 08:31:13
FJD,2.449820539373758,2025-01-20 08:31:13
FKP,0.6991757177702682,2025-01-20 08:31:13
FOK,7.2747523369603515,2025-01-20 08:31:13
GBP,0.7369843740468456,2025-01-20 08:31:13
GEL,2.979304262241115,2025-01-20 08:31:13
GGP,0.8582419941097714,2025-01-20 08:31:13
GHS,14.978380281333122,2025-01-20 08:31:13
GIP,0.9707311055776704,2025-01-20 08:31:13
GMD,72.39388246786463,2025-01-20 08:31:13
GNF,8589.156034408888,2025-01-20 08:31:13
GTQ,7.826325849710229,2025-01-20 08:31:13
GYD,209.32574361754715,2025-01-20 08:31:13
HKD,7.660783468950924,2025-01-20 08:31:13
HNL,25.363746963759727,2025-01-20 08:31:13
HRK,7.339876132719808,2025-01-20 08:31:13
HTG,130.6495369125618,2025-01-20 08:31:13
HUF,401.66416811233114,2025-01-20 08:31:13
IDR,16390.379684154308,2025-01-20 08:31:13
ILS,3.4744467249805218,2025-01-20 08:31:13
IMP,0.6962913157557742,2025-01-20 08:31:13
INR,86.60133054690725,2025-01-20 08:31:13
IQD,1307.9176956830863,2025-01-20 08:31:13
IRR,41969.50113301183,2025-01-20 08:31:13
ISK,141.29431206943062,2025-01-20 08:31:13
JEP,1.01860944526911,2025-01-20 08:31:13
JMD,157.02064829836496,2025-01-20 08:31:13
JOD,0.7445872479764178,2025-01-20 08:31:13
JPY,156.16507726000842,2025-01-20 08:31:13
KES,129.64295157156323,2025-01-20 08:31:13
KGS,87.43505055826103,2025-01-20 08:31:13
KHR,4059.5161948744217,2025-01-20 08:31:13
KID,1.4687028273177285,2025-01-20 08:31:13
KMF,478.58719129528436,2025-01-20 08:31:13
KRW,1457.9604393406653,2025-01-20 08:31:13
KWD,0.18965840261193678,2025-01-20 08:31:13
KYD,0.7433862114066441,2025-01-20 08:31:13
KZT,530.4759712148568,2025-01-20 08:31:13
LAK,21935.185683772223,2025-01-20 08:31:13
LBP,89500.0365252879,2025-01-20 08:31:13
LKR,296.2795107705145,2025-01-20 08:31:13
LRD,189.7453190569098,2025-01-20 08:31:13
LSL,18.537169032381325,2025-01-20 08:31:13
LYD,4.766234857944102,2025-01-20 08:31:13
MAD,10.108001399263346,2025-01-20 08:31:13
MDL,18.88050449524938,2025-01-20 08:31:13
MGA,4681.157473038811,2025-01-20 08:31:13
MKD,59.904873051406746,2025-01-20 08:31:13
MMK,2099.138609110384,2025-01-20 08:31:13
MNT,3466.5950158958453,2025-01-20 08:31:13
MOP,7.961000375913744,2025-01-20 08:31:13
MRU,40.09371846793598,2025-01-20 08:31:13
MUR,46.97119268294001,2025-01-20 08:31:13
MVR,15.343024258207032,2025-01-20 08:31:13
MWK,1736.6645199581665,2025-01-20 08:31:13
MXN,20.835475448981878,2025-01-20 08:31:13
MYR,4.570850998182103,2025-01-20 08:31:13
MZN,64.11257854264736,2025-01-20 08:31:13
NAD,18.934608950268554,2025-01-20 08:31:13
NGN,1550.728691484819,2025-01-20 08:31:13
NIO,36.906827566799436,2025-01-20 08:31:13
NOK,11.429401556146736,2025-01-20 08:31:13
NPR,138.63645974634034,2025-01-20 08:31:13
NZD,1.8853416534581577,2025-01-20 08:31:13
OMR,0.2436900404959565,2025-01-20 08:31:13
PAB,1.0982337402523865,2025-01-20 08:31:13
PEN,3.594475431723856,2025-01-20 08:31:13
PGK,4.125052306456306,2025-01-20 08:31:13
PHP,58.37689372396287,2025-01-20 08:31:13
PKR,278.5086657626368,2025-01-20 08:31:13
PLN,4.0987160439000405,2025-01-20 08:31:13
PYG,7894.821740862131,2025-01-20 08:31:13
QAR,3.5425648649923343,2025-01-20 08:31:13
RON,4.769215596733125,2025-01-20 08:31:13
RSD,113.6889273719719,2025-01-20 08:31:13
RUB,102.57431901486824,2025-01-20 08:31:13
RWF,1389.912554613085,2025-01-20 08:31:13
SAR,3.7462679686242115,2025-01-20 08:31:13
SBD,8.625794159820018,2025-01-20 08:31:13
SCR,14.495071628680053,2025-01-20 08:31:13
SDG,459.01094128127096,2025-01-20 08:31:13
SEK,11.004373911590097,2025-01-20 08:31:13
SGD,1.3114844843433218,2025-01-20 08:31:13
SHP,0.9659628222886425,2025-01-20 08:31:13
SLE,22.768740615423102,2025-01-20 08:31:13
