Kod Waluty,Kurs,Data Archiwizacji
USD,1.4138628337511558,2025-01-20 01:11:26
AED,3.938212379791972,2025-01-20 01:11:26
AFN,73.4273957957016,2025-01-20 01:11:26
ALL,95.16603704665067,2025-01-20 01:11:26
AMD,400.74383057091524,2025-01-20 01:11:26
ANG,2.414839697751367,2025-01-20 01:11:26
AOA,918.1405737256318,2025-01-20 01:11:26
ARS,1044.6571289203462,2025-01-20 01:11:26
AUD,2.572301375755972,2025-01-20 01:11:26
AWG,1.4780743649150088,2025-01-20 01:11:26
AZN,1.5699526496046914,2025-01-20 01:11:26
BAM,1.6233203694456757,2025-01-20 01:11:26
BBD,2.7525346121738465,2025-01-20 01:11:26
BDT,120.56297232596818,2025-01-20 01:11:26
BGN,2.43479031192346,2025-01-20 01:11:26
BHD,1.3531478703610351,2025-01-20 01:11:26
BIF,2957.0034894741802,2025-01-20 01:11:26
BMD,0.9899138606794289,2025-01-20 01:11:26
BND,1.4336023382746228,2025-01-20 01:11:26
BOB,7.540036823274782,2025-01-20 01:11:26
BRL,5.96316835724563,2025-01-20 01:11:26
BSD,0.06343571769285461,2025-01-20 01:11:26
BTN,87.55907090589513,2025-01-20 01:11:26
BWP,14.862681535039068,2025-01-20 01:11:26
BYN,4.067707357113399,2025-01-20 01:11:26
BZD,1.595520608907365,2025-01-20 01:11:26
CAD,1.8624163102328943,2025-01-20 01:11:26
CDF,2855.515380924128,2025-01-20 01:11:26
CHF,1.5401701272794428,2025-01-20 01:11:26
CLP,1011.359500930456,2025-01-20 01:11:26
CNY,7.524811273508745,2025-01-20 01:11:26
COP,4341.651330937985,2025-01-20 01:11:26
CRC,502.48139608585086,2025-01-20 01:11:26
CUP,23.759209459584735,2025-01-20 01:11:26
CVE,108.09955503580069,2025-01-20 01:11:26
CZK,24.531936065271015,2025-01-20 01:11:26
DJF,176.7349321228413,2025-01-20 01:11:26
DKK,7.201173001697276,2025-01-20 01:11:26
DOP,60.9976711271832,2025-01-20 01:11:26
DZD,136.33932645099702,2025-01-20 01:11:26
EGP,50.880933933967135,2025-01-20 01:11:26
ERN,15.007282632691146,2025-01-20 01:11:26
ETB,127.93699911153068,2025-01-20 01:11:26
EUR,0.6894259833188082,2025-01-20 01:11:26
FJD,2.9392690695839443,2025-01-20 01:11:26
FKP,0.6688690822433522,2025-01-20 01:11:26
FOK,7.998794802959813,2025-01-20 01:11:26
GBP,0.3526129676256796,2025-01-20 01:11:26
GEL,1.9149152498387705,2025-01-20 01:11:26
GGP,0.2464656938645794,2025-01-20 01:11:26
GHS,14.79707421681803,2025-01-20 01:11:26
GIP,-0.058311698892368535,2025-01-20 01:11:26
GMD,72.29075000189509,2025-01-20 01:11:26
GNF,8589.608649405029,2025-01-20 01:11:26
GTQ,6.899413612642036,2025-01-20 01:11:26
GYD,209.59048304869572,2025-01-20 01:11:26
HKD,7.799510910146335,2025-01-20 01:11:26
HNL,25.759908048065174,2025-01-20 01:11:26
HRK,7.354059863309931,2025-01-20 01:11:26
HTG,129.6480143431083,2025-01-20 01:11:26
HUF,401.65489297804544,2025-01-20 01:11:26
IDR,16390.004351928415,2025-01-20 01:11:26
ILS,2.8427364749029156,2025-01-20 01:11:26
IMP,0.3364178127047003,2025-01-20 01:11:26
INR,86.62359464109318,2025-01-20 01:11:26
IQD,1309.062204716047,2025-01-20 01:11:26
IRR,41968.905278038634,2025-01-20 01:11:26
ISK,141.67837037897223,2025-01-20 01:11:26
JEP,0.47905101443230647,2025-01-20 01:11:26
JMD,156.0297353310695,2025-01-20 01:11:26
JOD,0.8285406893464925,2025-01-20 01:11:26
JPY,156.81363825301108,2025-01-20 01:11:26
KES,129.69176484878196,2025-01-20 01:11:26
KGS,87.5552720564268,2025-01-20 01:11:26
KHR,4059.5081907361346,2025-01-20 01:11:26
KID,0.8050540085180948,2025-01-20 01:11:26
KMF,477.75074465486705,2025-01-20 01:11:26
KRW,1458.5779378713225,2025-01-20 01:11:26
KWD,0.4742158408212396,2025-01-20 01:11:26
KYD,1.1659634963760248,2025-01-20 01:11:26
KZT,531.0037470629875,2025-01-20 01:11:26
LAK,21935.811877364224,2025-01-20 01:11:26
LBP,89499.8049854505,2025-01-20 01:11:26
LKR,296.2154863920929,2025-01-20 01:11:26
LRD,189.6258253970324,2025-01-20 01:11:26
LSL,18.681169056811356,2025-01-20 01:11:26
LYD,5.017535138338836,2025-01-20 01:11:26
MAD,9.701671977517504,2025-01-20 01:11:26
MDL,19.365137918778508,2025-01-20 01:11:26
MGA,4681.301791129152,2025-01-20 01:11:26
MKD,60.55897046081267,2025-01-20 01:11:26
MMK,2099.502999299186,2025-01-20 01:11:26
MNT,3467.157082102669,2025-01-20 01:11:26
MOP,8.214782791478486,2025-01-20 01:11:26
MRU,39.14415366161263,2025-01-20 01:11:26
MUR,46.617860519170485,2025-01-20 01:11:26
MVR,14.509084506891737,2025-01-20 01:11:26
MWK,1737.2098782599103,2025-01-20 01:11:26
MXN,20.150028686545454,2025-01-20 01:11:26
MYR,3.5968236303695464,2025-01-20 01:11:26
MZN,64.7523904971758,2025-01-20 01:11:26
NAD,18.52216523204658,2025-01-20 01:11:26
NGN,1550.2182925552743,2025-01-20 01:11:26
NIO,36.31380920740376,2025-01-20 01:11:26
NOK,12.364688994742,2025-01-20 01:11:26
NPR,138.59396397926946,2025-01-20 01:11:26
NZD,1.1162361317101186,2025-01-20 01:11:26
OMR,1.3569768383359455,2025-01-20 01:11:26
PAB,1.5624381611323563,2025-01-20 01:11:26
PEN,4.677507743034105,2025-01-20 01:11:26
PGK,4.162816129506464,2025-01-20 01:11:26
PHP,58.468425165701355,2025-01-20 01:11:26
PKR,277.7723410640599,2025-01-20 01:11:26
PLN,4.855127722963145,2025-01-20 01:11:26
PYG,7895.79394367451,2025-01-20 01:11:26
QAR,3.1220521938779404,2025-01-20 01:11:26
RON,5.167043523355815,2025-01-20 01:11:26
RSD,113.09872182767776,2025-01-20 01:11:26
RUB,102.83049153207335,2025-01-20 01:11:26
RWF,1389.3013311672146,2025-01-20 01:11:26
SAR,3.1335118615941986,2025-01-20 01:11:26
SBD,9.459350033387748,2025-01-20 01:11:26
SCR,13.809205019181103,2025-01-20 01:11:26
SDG,458.70600324547183,2025-01-20 01:11:26
SEK,11.580122968697433,2025-01-20 01:11:26
SGD,1.2927513682540326,2025-01-20 01:11:26
SHP,1.2965650281151895,2025-01-20 01:11:26
SLE,22.048239855705283,2025-01-20 01:11:26
SLL,22722.560677655718,2025-01-20 01:11:26
SOS,572.1416810493612,2025-01-20 01:11:26
SRD,34.86415923519299,2025-01-20 01:11:26
SSP,4064.448091687237,2025-01-20 01:11:26
STN,23.01124155003238,2025-01-20 01:11:26
SYP,12930.60380139673,2025-01-20 01:11:26
SZL,18.591575375365228,2025-01-20 01:11:26
THB,35.460721739421345,2025-01-20 01:11:26
TJS,11.763563071823237,2025-01-20 01:11:26
TMT,3.1199790742109257,2025-01-20 01:11:26
TND,2.229578818268464,2025-01-20 01:11:26
TOP,3.249141520623731,2025-01-20 01:11:26
TRY,35.96941913784979,2025-01-20 01:11:26
TTD,6.495905755278072,2025-01-20 01:11:26
TVD,1.3878929975445644,2025-01-20 01:11:26
TWD,33.78361359477353,2025-01-20 01:11:26
TZS,2523.427775681011,2025-01-20 01:11:26
UAH,41.523326127244744,2025-01-20 01:11:26
UGX,3677.845317934071,2025-01-20 01:11:26
UYU,44.22791436498055,2025-01-20 01:11:26
UZS,12971.609080352555,2025-01-20 01:11:26
VES,55.792435144189206,2025-01-20 01:11:26
VND,25336.19149004746,2025-01-20 01:11:26
VUV,120.50802406758075,2025-01-20 01:11:26
WST,3.7356583677241657,2025-01-20 01:11:26
XAF,638.7885508401589,2025-01-20 01:11:26
XCD,1.7136840927665444,2025-01-20 01:11:26
XDR,0.46565121207940063,2025-01-20 01:11:26
XOF,638.4126434882344,2025-01-20 01:11:26
XPF,115.95210928988807,2025-01-20 01:11:26
YER,249.06495684250228,2025-01-20 01:11:26
ZAR,18.544767299476515,2025-01-20 01:11:26
