Kod Waluty,Kurs,Data Archiwizacji
USD,0.9308104166727886,2025-01-20 08:33:14
AED,3.646206646063864,2025-01-20 08:33:14
AFN,73.51695927583941,2025-01-20 08:33:14
ALL,95.65493474933456,2025-01-20 08:33:14
AMD,400.28839917213304,2025-01-20 08:33:14
ANG,1.6433016694471119,2025-01-20 08:33:14
AOA,918.5349277596756,2025-01-20 08:33:14
ARS,1044.5949553985836,2025-01-20 08:33:14
AUD,1.4231694964937176,2025-01-20 08:33:14
AWG,1.7421465121346342,2025-01-20 08:33:14
AZN,1.8511301014242125,2025-01-20 08:33:14
BAM,2.0441313010370066,2025-01-20 08:33:14
BBD,2.1706065228671996,2025-01-20 08:33:14
BDT,121.44339936536407,2025-01-20 08:33:14
BGN,1.7538604021194215,2025-01-20 08:33:14
BHD,0.4874601316256994,2025-01-20 08:33:14
BIF,2957.0661934624745,2025-01-20 08:33:14
BMD,0.8364306590791335,2025-01-20 08:33:14
BND,1.543329568116484,2025-01-20 08:33:14
BOB,7.05607080478654,2025-01-20 08:33:14
BRL,6.202074751162942,2025-01-20 08:33:14
BSD,0.826106443545932,2025-01-20 08:33:14
BTN,86.88832980812963,2025-01-20 08:33:14
BWP,13.92280870736553,2025-01-20 08:33:14
BYN,3.3017084551739533,2025-01-20 08:33:14
BZD,1.955511786905573,2025-01-20 08:33:14
CAD,1.5021260858258074,2025-01-20 08:33:14
CDF,2854.709539432321,2025-01-20 08:33:14
CHF,0.9493994677383562,2025-01-20 08:33:14
CLP,1011.5287009359691,2025-01-20 08:33:14
CNY,7.426343000948781,2025-01-20 08:33:14
COP,4342.75279327672,2025-01-20 08:33:14
CRC,502.7067991785058,2025-01-20 08:33:14
CUP,24.196772307002274,2025-01-20 08:33:14
CVE,107.30312535345323,2025-01-20 08:33:14
CZK,24.667409854539176,2025-01-20 08:33:14
DJF,177.5240556269283,2025-01-20 08:33:14
DKK,7.182958583790399,2025-01-20 08:33:14
DOP,61.27152913236583,2025-01-20 08:33:14
DZD,135.92089127532597,2025-01-20 08:33:14
EGP,50.252341927877325,2025-01-20 08:33:14
ERN,15.140770014415507,2025-01-20 08:33:14
ETB,127.42443366336052,2025-01-20 08:33:14
EUR,0.98162051165945,2025-01-20 08:33:14
FJD,2.4847057688173986,2025-01-20 08:33:14
FKP,0.9355510529827393,2025-01-20 08:33:14
FOK,7.172845336583375,2025-01-20 08:33:14
GBP,0.7192452600965976,2025-01-20 08:33:14
GEL,2.79172313466571,2025-01-20 08:33:14
GGP,0.7333878767414671,2025-01-20 08:33:14
GHS,14.988658666938536,2025-01-20 08:33:14
GIP,0.7529637123355715,2025-01-20 08:33:14
GMD,72.60258008175369,2025-01-20 08:33:14
GNF,8588.906275870353,2025-01-20 08:33:14
GTQ,7.727426743554781,2025-01-20 08:33:14
GYD,209.12806086218686,2025-01-20 08:33:14
HKD,7.585673070541222,2025-01-20 08:33:14
HNL,25.2704433799558,2025-01-20 08:33:14
HRK,7.279776175463383,2025-01-20 08:33:14
HTG,130.7490618131177,2025-01-20 08:33:14
HUF,401.5202947729307,2025-01-20 08:33:14
IDR,16390.30589280287,2025-01-20 08:33:14
ILS,3.4459816560755745,2025-01-20 08:33:14
IMP,0.7119105019013404,2025-01-20 08:33:14
INR,86.82220086239724,2025-01-20 08:33:14
IQD,1307.9992027965848,2025-01-20 08:33:14
IRR,41969.83355999491,2025-01-20 08:33:14
ISK,141.24429988986654,2025-01-20 08:33:14
JEP,0.8725929138934032,2025-01-20 08:33:14
JMD,156.89042699981482,2025-01-20 08:33:14
JOD,0.7401189708658085,2025-01-20 08:33:14
JPY,156.02851955876923,2025-01-20 08:33:14
KES,129.63262850119767,2025-01-20 08:33:14
KGS,87.5172345298767,2025-01-20 08:33:14
KHR,4059.518507403628,2025-01-20 08:33:14
KID,1.5145258756845101,2025-01-20 08:33:14
KMF,478.5071413776607,2025-01-20 08:33:14
KRW,1457.7140640380746,2025-01-20 08:33:14
KWD,0.20337344317113124,2025-01-20 08:33:14
KYD,0.7724503289721129,2025-01-20 08:33:14
KZT,530.3939575935595,2025-01-20 08:33:14
LAK,21935.19511078896,2025-01-20 08:33:14
LBP,89499.99858693976,2025-01-20 08:33:14
LKR,296.03437342260224,2025-01-20 08:33:14
LRD,189.88422349641556,2025-01-20 08:33:14
LSL,18.874507224916787,2025-01-20 08:33:14
LYD,5.139946189216338,2025-01-20 08:33:14
MAD,9.91629088147772,2025-01-20 08:33:14
MDL,19.03623055984025,2025-01-20 08:33:14
MGA,4681.01199322714,2025-01-20 08:33:14
MKD,59.70282636376869,2025-01-20 08:33:14
MMK,2099.453300722589,2025-01-20 08:33:14
MNT,3466.4026361613064,2025-01-20 08:33:14
MOP,8.154456248674142,2025-01-20 08:33:14
MRU,40.023688011694524,2025-01-20 08:33:14
MUR,47.02151451022082,2025-01-20 08:33:14
MVR,15.429296459741927,2025-01-20 08:33:14
MWK,1736.4093052520536,2025-01-20 08:33:14
MXN,20.977108908894923,2025-01-20 08:33:14
MYR,4.431196614365333,2025-01-20 08:33:14
MZN,64.0145042699215,2025-01-20 08:33:14
NAD,18.936539240889555,2025-01-20 08:33:14
NGN,1550.7175897498284,2025-01-20 08:33:14
NIO,36.823158884906874,2025-01-20 08:33:14
NOK,11.427115760831626,2025-01-20 08:33:14
NPR,138.83597872728092,2025-01-20 08:33:14
NZD,1.8016687557833884,2025-01-20 08:33:14
OMR,0.30948139486959947,2025-01-20 08:33:14
PAB,1.086192815565749,2025-01-20 08:33:14
PEN,3.7274594068945293,2025-01-20 08:33:14
PGK,3.935670659664935,2025-01-20 08:33:14
PHP,58.46209496766377,2025-01-20 08:33:14
PKR,278.4730957909577,2025-01-20 08:33:14
PLN,4.16918882036441,2025-01-20 08:33:14
PYG,7894.710388185044,2025-01-20 08:33:14
QAR,3.473682665919251,2025-01-20 08:33:14
RON,4.94149460883076,2025-01-20 08:33:14
RSD,113.89787084649444,2025-01-20 08:33:14
RUB,102.35906351483233,2025-01-20 08:33:14
RWF,1389.8656065623595,2025-01-20 08:33:14
SAR,3.6707001203735525,2025-01-20 08:33:14
SBD,8.32093566081712,2025-01-20 08:33:14
SCR,14.390479617339647,2025-01-20 08:33:14
SDG,458.998411098862,2025-01-20 08:33:14
SEK,11.278722675409277,2025-01-20 08:33:14
SGD,1.294380472654341,2025-01-20 08:33:14
SHP,0.7059830460808452,2025-01-20 08:33:14
SLE,22.582167389499695,2025-01-20 08:33:14
SLL,22721.75434536595,2025-01-20 08:33:14
SOS,571.5870730564453,2025-01-20 08:33:14
SRD,35.077794335782556,2025-01-20 08:33:14
SSP,4065.513953692325,2025-01-20 08:33:14
STN,23.726997265672424,2025-01-20 08:33:14
SYP,12931.085804110677,2025-01-20 08:33:14
SZL,18.805609615971292,2025-01-20 08:33:14
THB,34.53008255538904,2025-01-20 08:33:14
TJS,11.11502435201317,2025-01-20 08:33:14
TMT,3.3806615265117195,2025-01-20 08:33:14
TND,3.2382350468635432,2025-01-20 08:33:14
TOP,2.254256092256045,2025-01-20 08:33:14
TRY,35.585229230504694,2025-01-20 08:33:14
TTD,6.837561246295457,2025-01-20 08:33:14
TVD,1.5560462900951826,2025-01-20 08:33:14
TWD,32.97654124254267,2025-01-20 08:33:14
TZS,2524.392580153846,2025-01-20 08:33:14
UAH,42.29497828292464,2025-01-20 08:33:14
