Kod Waluty,Kurs,Data Archiwizacji
USD,0.9115566884901993,2025-01-20 08:35:15
AED,3.722287138551654,2025-01-20 08:35:15
AFN,73.25034895442381,2025-01-20 08:35:15
ALL,95.37263801192216,2025-01-20 08:35:15
AMD,400.3861835872042,2025-01-20 08:35:15
ANG,1.6696818648938412,2025-01-20 08:35:15
AOA,918.610697492839,2025-01-20 08:35:15
ARS,1044.5848593089597,2025-01-20 08:35:15
AUD,1.7181839615964838,2025-01-20 08:35:15
AWG,1.6955816319368935,2025-01-20 08:35:15
AZN,1.5702630270346096,2025-01-20 08:35:15
BAM,1.8015325694974926,2025-01-20 08:35:15
BBD,1.9148329309414431,2025-01-20 08:35:15
BDT,121.34161463926071,2025-01-20 08:35:15
BGN,1.8665018994852465,2025-01-20 08:35:15
BHD,0.4825683087694968,2025-01-20 08:35:15
BIF,2957.2770916262702,2025-01-20 08:35:15
BMD,1.124229715624327,2025-01-20 08:35:15
BND,1.22361756188688,2025-01-20 08:35:15
BOB,6.88473212838807,2025-01-20 08:35:15
BRL,6.0745335266343385,2025-01-20 08:35:15
BSD,0.8881729241694886,2025-01-20 08:35:15
BTN,86.72470899617132,2025-01-20 08:35:15
BWP,13.816028416251585,2025-01-20 08:35:15
BYN,3.1199855961050504,2025-01-20 08:35:15
BZD,1.9141145250182794,2025-01-20 08:35:15
CAD,1.3844264709031449,2025-01-20 08:35:15
CDF,2854.649411489081,2025-01-20 08:35:15
CHF,1.1126231497054397,2025-01-20 08:35:15
CLP,1011.1538490802089,2025-01-20 08:35:15
CNY,7.301835169780728,2025-01-20 08:35:15
COP,4342.67758023158,2025-01-20 08:35:15
CRC,502.5410478778812,2025-01-20 08:35:15
CUP,24.184316792883735,2025-01-20 08:35:15
CVE,107.41065712831926,2025-01-20 08:35:15
CZK,24.48091511735977,2025-01-20 08:35:15
DJF,177.54514624280054,2025-01-20 08:35:15
DKK,7.4367555001720875,2025-01-20 08:35:15
DOP,61.494012452235296,2025-01-20 08:35:15
DZD,135.8352690952969,2025-01-20 08:35:15
