Kod Waluty,Kurs,Data Archiwizacji
USD,1.0773349688690108,2025-01-20 08:32:13
AED,3.83731105060615,2025-01-20 08:32:13
AFN,73.41300248695588,2025-01-20 08:32:13
ALL,95.670424596684,2025-01-20 08:32:13
AMD,400.2800055872501,2025-01-20 08:32:13
ANG,1.7326240569651878,2025-01-20 08:32:13
AOA,918.5591053465739,2025-01-20 08:32:13
ARS,1044.6370000390382,2025-01-20 08:32:13
AUD,1.627351090463128,2025-01-20 08:32:13
AWG,1.6149902795422424,2025-01-20 08:32:13
AZN,1.7465359083477368,2025-01-20 08:32:13
BAM,1.877507252868313,2025-01-20 08:32:13
BBD,1.8348715846431338,2025-01-20 08:32:13
BDT,121.64899721991023,2025-01-20 08:32:13
BGN,1.8174220155260659,2025-01-20 08:32:13
BHD,0.27237713107206524,2025-01-20 08:32:13
BIF,2957.1329066830144,2025-01-20 08:32:13
BMD,1.0664039920830892,2025-01-20 08:32:13
BND,1.388182519749802,2025-01-20 08:32:13
BOB,6.973433225086192,2025-01-20 08:32:13
BRL,5.975967244812324,2025-01-20 08:32:13
BSD,1.13217103158331,2025-01-20 08:32:13
BTN,86.83111251491997,2025-01-20 08:32:13
BWP,13.943930120349217,2025-01-20 08:32:13
BYN,3.262949340219606,2025-01-20 08:32:13
BZD,1.8866798191609317,2025-01-20 08:32:13
CAD,1.4226641066413526,2025-01-20 08:32:13
CDF,2854.6958922566205,2025-01-20 08:32:13
CHF,0.9702237682685093,2025-01-20 08:32:13
CLP,1011.3868846991721,2025-01-20 08:32:13
CNY,7.320856969034256,2025-01-20 08:32:13
COP,4342.572133511581,2025-01-20 08:32:13
CRC,502.4685601457972,2025-01-20 08:32:13
CUP,23.808564184803394,2025-01-20 08:32:13
CVE,107.32404086987253,2025-01-20 08:32:13
CZK,24.533755563039037,2025-01-20 08:32:13
DJF,177.89476413129665,2025-01-20 08:32:13
DKK,7.238164527898487,2025-01-20 08:32:13
DOP,61.3389921205371,2025-01-20 08:32:13
DZD,135.9932115499761,2025-01-20 08:32:13
EGP,50.293709218382446,2025-01-20 08:32:13
ERN,14.853182827875498,2025-01-20 08:32:13
ETB,127.35655038724556,2025-01-20 08:32:13
EUR,0.8538155616538807,2025-01-20 08:32:13
FJD,2.3963804906037804,2025-01-20 08:32:13
FKP,0.6674066776412302,2025-01-20 08:32:13
FOK,7.140451761193466,2025-01-20 08:32:13
GBP,0.6495424692536004,2025-01-20 08:32:13
GEL,2.7175212484543714,2025-01-20 08:32:13
GGP,0.6851076461662586,2025-01-20 08:32:13
GHS,14.99287872222219,2025-01-20 08:32:13
GIP,0.7092186257663388,2025-01-20 08:32:13
GMD,72.68794955228384,2025-01-20 08:32:13
GNF,8589.159754384307,2025-01-20 08:32:13
GTQ,7.870965876391021,2025-01-20 08:32:13
GYD,209.11653767075634,2025-01-20 08:32:13
HKD,7.808203539825583,2025-01-20 08:32:13
HNL,25.630306519614642,2025-01-20 08:32:13
HRK,7.400357920554767,2025-01-20 08:32:13
HTG,130.71989716489384,2025-01-20 08:32:13
HUF,401.6668460274673,2025-01-20 08:32:13
IDR,16390.17294763466,2025-01-20 08:32:13
ILS,3.580521336247821,2025-01-20 08:32:13
IMP,0.9175655378140963,2025-01-20 08:32:13
INR,86.5053285954098,2025-01-20 08:32:13
IQD,1308.0483258607183,2025-01-20 08:32:13
IRR,41969.64340640385,2025-01-20 08:32:13
ISK,141.26403987335485,2025-01-20 08:32:13
JEP,0.7626689754635939,2025-01-20 08:32:13
JMD,156.9759563929581,2025-01-20 08:32:13
JOD,0.8485910307194804,2025-01-20 08:32:13
JPY,156.23603781115787,2025-01-20 08:32:13
KES,129.47131921886344,2025-01-20 08:32:13
KGS,87.50572369332168,2025-01-20 08:32:13
KHR,4059.3607652076626,2025-01-20 08:32:13
KID,1.5898973819660625,2025-01-20 08:32:13
KMF,478.55590109871514,2025-01-20 08:32:13
KRW,1457.6479291354083,2025-01-20 08:32:13
KWD,0.1622227313919665,2025-01-20 08:32:13
KYD,0.7827227002033288,2025-01-20 08:32:13
KZT,530.2043916128438,2025-01-20 08:32:13
LAK,21935.107256589443,2025-01-20 08:32:13
LBP,89500.04125183674,2025-01-20 08:32:13
LKR,296.246554640344,2025-01-20 08:32:13
LRD,189.61247244972012,2025-01-20 08:32:13
LSL,18.61246616163464,2025-01-20 08:32:13
LYD,5.091662303818235,2025-01-20 08:32:13
MAD,10.029728897477163,2025-01-20 08:32:13
MDL,18.746097818630847,2025-01-20 08:32:13
MGA,4681.037603660401,2025-01-20 08:32:13
MKD,59.87801623462631,2025-01-20 08:32:13
MMK,2099.1819325482506,2025-01-20 08:32:13
MNT,3466.53282132109,2025-01-20 08:32:13
MOP,8.156291013321907,2025-01-20 08:32:13
MRU,39.987784484571925,2025-01-20 08:32:13
MUR,46.77221164150112,2025-01-20 08:32:13
MVR,15.299599258854757,2025-01-20 08:32:13
MWK,1736.4909580060855,2025-01-20 08:32:13
